SwisNo,UnitNo,SiteName,CountyID,County,Operator,Location,PlaceName,Zip,EnforAgent,Owner,Category,Activity,RegStatus,OpStatus,Latitude,Longitude,SiteID,UnitID
12-AA-0112,1,Kernen Construction aka Glendale Yard,12,Humboldt,"Kernen Construction, Scott Farley",2350 Glendale Drive,Blue Lake                               ,95525,County of Humboldt,"Bedrock Investements, LLC.",Transfer/Processing                ,Medium Volume Transfer/Proc Fac    ,Permitted                          ,Active                             ,40.88582,-123.99399,10039,10059
15-CR-0013,1,Kernville Bd,15,Kern,County of Kern Waste Management Dept.,1/4 Mi W/0 Burlando Road,Kernville                               ,93238,County of Kern,"US Forest Svc-Cannel Mdw Dist, Kernville",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.71889,-118.44063,1042,1056
36-AA-0302,1,Kerr Mcgee Chemical Corp D.S.,36,San Bernardino,Kerr Mcgee Chemical Corp                ,Searles Lake,Trona                                   ,93562,County of San Bernardino                ,,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,35.72018,-117.32765,3386,3427
16-AA-0007,1,Kettleman City Sanitary Landfill,16,Kings,,1 1/2 Mi S Kettleman City On 25th Ave,Kettleman City                          ,93239,County of Kings                         ,County Of Kings Waste Management Authori,Disposal                           ,Solid Waste Disposal Site          ,Permitted                          ,Closed,35.99638,-119.95638,1219,1233
16-AA-0023,1,Kettleman Hills - B18 Nonhaz Codisposal,16,Kings,"Chemical Waste Management, Inc.",35251 Old Skyline Road,Kettleman City                          ,93239,County of Kings                         ,"Waste Management, Inc.",Disposal                           ,Industrial Waste Codisposal Facility,Permitted                          ,Active                             ,35.95619,-120.00855,1233,1247
16-CR-0015,1,Kettlemen Compressor Station,16,Kings,,10 Mi North Of Kettmen City On I-5,Avenal                                  ,93204,County of Kings                         ,PG&E - Walnut Creek,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,36.07111,-120.08944,1248,1262
15-CR-0043,1,Keyesville Bd,15,Kern,U.S. Dept. Of Interior-Blm (Bakersfield),Section 30 of T26S R33E,Lake Isabella                           ,93240,County of Kern,U.S. Dept. Of Interior-Blm (Bakersfield),Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,35.6357,-118.4862,1072,1086
34-CR-5022,1,Kilgore Dump,34,Sacramento,,Kilgore Road Apn72-260-20,Sacramento                              ,95670,County of Sacramento,,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.57167,-121.27111,3185,3224
27-AA-0093,1,King City Landfill,27,Monterey,,Airport Road,King City                               ,93930,County of Monterey                      ,City Of King                            ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,36.23222,-121.12167,2515,2548
43-AN-0008,1,Kirby Canyon Recycl.& Disp. Facility,43,Santa Clara,Kirby Canyon Recycling and Disposal Fac.,910 Coyote Creek Golf Drive,Coyote (In San Jose)                    ,95037,City of San Jose                        ,Kirby Canyon Recycling and Disposal Fac.,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,37.18507,-121.67109,4348,4411
02-AA-0009,1,Kirkwood Transfer Station,2,Alpine,Kirkwood Meadows Pud                    ,40 Loop Road,Kirkwood                                ,95646,County of Alpine,Kirkwood Meadows Pud                    ,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,38.69003,-120.07189,88,90
08-CR-0006,1,Klamath Burn Dump,8,Del Norte,,Klamath Beach Rd 1/2 Mi W/O Hwy 101,Klamath                                 ,95531,County of Del Norte,Del Norte County,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,41.51028,-124.04,376,381
08-AA-0002,1,Klamath Transfer Station,8,Del Norte,Del Norte Solid Waste Mgmt. Auth.,End Of Dump Rd. Off Klamath Beach Road,Klamath                                 ,95548,County of Del Norte,Del Norte Solid Waste Mgmt. Auth.,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,41.51167,-124.03778,362,366
12-CR-0018,1,Kneeland Burn Dump,12,Humboldt,County Of Humboldt Dept Of Public Works,Freshwater-Kneeland Road,Freshwater                              ,95503,County of Humboldt,"Humboldt Redwwod Company, LLC",Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,40.75667,-124.02028,745,754
57-CR-0006,1,Knights Landing,57,Yolo,County Of Yolo Public Works Dept,cr 108 & cr 45,Knights Landing                         ,95645,County of Yolo,River Gardens Farms                     ,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,38.80092,-121.7253,5236,5323
19-AI-5000,1,Kobra Dump,19,Los Angeles,,11927-12027 Greenstone Ave,Santa Fe Springs                        ,90670,County of Los Angeles,Don Copp                                ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.9233,-118.0581,1748,1779
16-AA-0022,1,Kochergen Farms Composting,16,Kings,Kochergen Farms                         ,Avenal Cutoff Rd. and Omaha Ave.,Avenal                                  ,93239,County of Kings                         ,Kochergen Farms                         ,Composting                         ,Composting Facility (Green Waste)  ,Permitted                          ,Active                             ,36.08736,-120.07519,1232,1246
10-AA-0174,1,Kochergen Property Grease Trap Disposal,10,Fresno,Kochergen Properties,15485 West Republic Avenue,Huron                                   ,93234,County of Fresno                        ,Kochergen Properties,Disposal                           ,Land Application                   ,Permitted                          ,Active                             ,36.0905,-120.08719,451,460
49-AA-0247,1,Korbel Maintenance Disposal Site,49,Sonoma,County Of Sonoma Public Works Dept,1.5 Miles East Of Guerneville Off H116,Guerneville                             ,95446,County of Sonoma,,Disposal                           ,Solid Waste Landfill,Not Currently Regulated            ,Inactive,38.50083,-122.971,4656,4731
12-AA-0029,1,Korbel Wood Waste,12,Humboldt,Simpson Timber Co - Korbel              ,1/4 Mi N Of Simpson Lumber Mill,Korbel                                  ,95550,County of Humboldt,Simpson Timber Company                  ,Disposal                           ,Wood Waste Disposal Site,Permitted                          ,Inactive,40.87956,-123.9649,702,711
10-AA-0192,1,KROEKER Recycling Facility,10,Fresno,"Kroeker, Inc.",4627 South Chestnut Avenue,Malaga                                  ,93725,County of Fresno                        ,"Kroeker, Edwin and Joyce",Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,36.665,-119.737,10480,10730
16-AA-0016,1,KWRA Composting Facility,16,Kings,Kings Waste & Recycling Authority,7803 Hanford-Armona Road,Hanford                                 ,93230,County of Kings                         ,Kings Waste & Recycling Authority,Composting                         ,Composting Facility (Green Waste)  ,Permitted                          ,Closed,36.30571,-119.59904,1228,1242
16-AA-0015,1,KWRA Material Recovery Facility,16,Kings,Kings Waste & Recycling Authority,7803 Hanford-Armona Rd.,Hanford                                 ,93230,County of Kings                         ,Kings Waste & Recycling Authority,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,36.30571,-119.59904,1227,1241
09-CR-0012,1,Kyburz,9,El Dorado,US Forest Svc-Placerville,N Side Us 50; Rd .55 Mi E/O Kyburz Lodge,Kyburz                                  ,95720,County of Placer,US Forest Svc-Placerville,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,38.774,-120.28965,397,404
34-AA-0020,1,L and D Landfill,34,Sacramento,"L and D Landfill, LP",8635 Fruitridge Road,Sacramento                              ,95826,County of Sacramento,Fruitridge Road Land Co,Disposal                           ,Solid Waste Landfill,Permitted                          ,Active                             ,38.528,-121.378,3134,3168
34-AA-0020,2,L and D Landfill,34,Sacramento,"L and D Landfill, LP",8635 Fruitridge Road,Sacramento                              ,95826,County of Sacramento,Fruitridge Road Land Co,Transfer/Processing                ,Large Volume Transfer/Proc Facility,Permitted                          ,Active                             ,38.528,-121.378,3134,3169
19-AA-0308,1,L.A County Dept. Public Works # 339 LVTS,19,Los Angeles,County of Los Angeles Dept. Public Works,29773 W Mulholland Highway,Cornell                                 ,91301,County of Los Angeles,County of Los Angeles Dept. Public Works,Transfer/Processing                ,Limited Volume Transfer Operation,Notification                       ,Active                             ,34.11255,-118.77434,1411,1439
19-AR-5045,1,La By-Products Hewitt Pit,19,Los Angeles,,LA,Los Angeles (City)                      ,99999,City of Los Angeles,,Disposal                           ,Solid Waste Disposal Site          ,To Be Determined                   ,Closed,34.05,-118.25,1912,1943
19-AI-5012,1,"La By-Products, Norwalk Blvd Pit        ",19,Los Angeles,LA By Products,9501-9615 Norwalk Blvd.                 ,Santa Fe Springs                        ,90670,County of Los Angeles,Norwalk Santa Fe Springs Association    ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.95417,-118.07306,1752,1783
19-AA-5114,1,"La By-Products, Slauson Ave Pit",19,Los Angeles,LA By Products,7140-42 Slauson Ave,Commerce                                ,90040,County of Los Angeles,Louis Kraft                             ,Disposal                           ,Solid Waste Disposal Site          ,Pre-regulations                    ,Closed,33.98028,-118.13833,1574,1602
19-AA-5503,1,La City Dept Of Public Wks (Bellvue park,19,Los Angeles,,Lucille Ave And Marathon Street,Los Angeles (City)                      ,90026,City of Los Angeles,,Disposal                           ,Solid Waste Disposal Site          ,Unpermitted                        ,Closed,34.05086,-118.16947,1661,1689
